epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,3207.41,0.71929,0.4615,0.8565,0.86354,0.73712,0.79695,0.57256,0.95049,0.65797,0.92571,0.000495125,0.000495125,0.000495125
185,3224.04,0.72643,0.46461,0.85698,0.88095,0.72523,0.79779,0.57941,0.95564,0.63817,0.92554,0.000491,0.000491,0.000491
186,3241.35,0.72569,0.46047,0.85421,0.86076,0.75489,0.79878,0.57977,0.95095,0.6395,0.92193,0.000486875,0.000486875,0.000486875
187,3259.53,0.73105,0.45777,0.85564,0.89254,0.73823,0.80183,0.58102,0.96036,0.63572,0.92358,0.00048275,0.00048275,0.00048275
188,3276.95,0.7171,0.45994,0.85894,0.89494,0.72318,0.79809,0.5805,0.94095,0.64721,0.92032,0.000478625,0.000478625,0.000478625
189,3293.83,0.71783,0.45281,0.85026,0.90559,0.71791,0.80129,0.5856,0.95149,0.62449,0.91344,0.0004745,0.0004745,0.0004745
190,3311,0.70823,0.45361,0.85583,0.90514,0.72076,0.79752,0.58108,0.95012,0.64,0.91984,0.000470375,0.000470375,0.000470375
191,3328.25,0.71881,0.46107,0.85838,0.89895,0.72225,0.79961,0.57904,0.94728,0.62469,0.91883,0.00046625,0.00046625,0.00046625
192,3345.54,0.71673,0.45792,0.85571,0.90236,0.72229,0.79597,0.57461,0.95173,0.63598,0.91897,0.000462125,0.000462125,0.000462125
193,3362.59,0.70221,0.45358,0.85847,0.89838,0.71439,0.79369,0.57725,0.92959,0.64677,0.90836,0.000458,0.000458,0.000458
194,3379.74,0.71058,0.46193,0.86076,0.8997,0.70645,0.79706,0.58613,0.93497,0.64729,0.91592,0.000453875,0.000453875,0.000453875
195,3396.86,0.71427,0.45518,0.85347,0.89648,0.71787,0.79301,0.58613,0.92547,0.62977,0.91561,0.00044975,0.00044975,0.00044975
196,3414.59,0.70385,0.44573,0.85634,0.90094,0.71564,0.79044,0.58289,0.93226,0.65022,0.91881,0.000445625,0.000445625,0.000445625
197,3432.43,0.70659,0.44548,0.86057,0.88676,0.72208,0.79651,0.57934,0.93295,0.64397,0.92065,0.0004415,0.0004415,0.0004415
198,3450.48,0.70371,0.45353,0.85032,0.87838,0.71498,0.78759,0.57084,0.94213,0.65225,0.91965,0.000437375,0.000437375,0.000437375
199,3468.28,0.70861,0.45879,0.85629,0.87722,0.71958,0.78806,0.57479,0.95402,0.66788,0.92523,0.00043325,0.00043325,0.00043325
200,3486.01,0.70577,0.45449,0.85097,0.86353,0.73184,0.79451,0.58059,0.95385,0.65556,0.92223,0.000429125,0.000429125,0.000429125
201,3503.49,0.70226,0.44757,0.84892,0.92014,0.70033,0.79292,0.58383,0.93935,0.65843,0.91296,0.000425,0.000425,0.000425
202,3520.5,0.72992,0.46042,0.86054,0.86293,0.74477,0.80333,0.58708,0.93345,0.62661,0.91513,0.000420875,0.000420875,0.000420875
203,3538.39,0.72256,0.45857,0.86777,0.8806,0.74291,0.80497,0.5851,0.93557,0.63778,0.91708,0.00041675,0.00041675,0.00041675
204,3555.68,0.69984,0.44634,0.85263,0.88863,0.72548,0.80138,0.58881,0.92135,0.63136,0.90841,0.000412625,0.000412625,0.000412625
205,3573.24,0.69402,0.43901,0.85435,0.87021,0.74707,0.80336,0.58767,0.93845,0.64172,0.91263,0.0004085,0.0004085,0.0004085
206,3591.03,0.70619,0.44587,0.85449,0.90159,0.7135,0.79544,0.58091,0.94096,0.65779,0.91383,0.000404375,0.000404375,0.000404375
207,3608.47,0.71547,0.4555,0.85483,0.86537,0.74019,0.80562,0.58868,0.94561,0.65487,0.92171,0.00040025,0.00040025,0.00040025
208,3625.7,0.69365,0.44292,0.84923,0.90861,0.72504,0.80682,0.58878,0.94188,0.66089,0.91464,0.000396125,0.000396125,0.000396125
209,3643.18,0.6902,0.43789,0.84775,0.91988,0.71614,0.80359,0.59257,0.95,0.64776,0.91596,0.000392,0.000392,0.000392
210,3661.02,0.66708,0.43033,0.84356,0.88624,0.7462,0.80202,0.59086,0.93299,0.65647,0.91427,0.000387875,0.000387875,0.000387875
211,3678.62,0.69597,0.44428,0.84691,0.89094,0.72392,0.79595,0.58241,0.95693,0.67218,0.92097,0.00038375,0.00038375,0.00038375
212,3695.4,0.68227,0.43145,0.84806,0.9153,0.72222,0.79943,0.58412,0.94854,0.67932,0.91365,0.000379625,0.000379625,0.000379625
213,3712.37,0.68168,0.43345,0.84457,0.89568,0.72809,0.79944,0.58634,0.93675,0.67425,0.90816,0.0003755,0.0003755,0.0003755
214,3729.29,0.70644,0.45509,0.84918,0.90344,0.7228,0.79975,0.58029,0.94251,0.67036,0.91915,0.000371375,0.000371375,0.000371375
215,3746.69,0.68353,0.43199,0.84681,0.88559,0.73954,0.80223,0.586,0.93578,0.6462,0.91691,0.00036725,0.00036725,0.00036725
216,3763.83,0.68262,0.4359,0.84665,0.88574,0.73404,0.80071,0.58971,0.94336,0.63422,0.92081,0.000363125,0.000363125,0.000363125
217,3780.86,0.66921,0.43385,0.84582,0.89487,0.72833,0.7988,0.58321,0.93455,0.64123,0.91549,0.000359,0.000359,0.000359
218,3798.18,0.67902,0.43746,0.84706,0.86682,0.74323,0.79718,0.58803,0.93363,0.6529,0.9123,0.000354875,0.000354875,0.000354875
219,3815.53,0.68114,0.44127,0.85068,0.87044,0.73171,0.79583,0.58211,0.93583,0.65532,0.91154,0.00035075,0.00035075,0.00035075
220,3832.48,0.67258,0.4288,0.8481,0.87945,0.74765,0.80286,0.58763,0.92734,0.64402,0.91244,0.000346625,0.000346625,0.000346625
221,3850.02,0.68016,0.4377,0.85128,0.90823,0.72527,0.7997,0.58831,0.919,0.6376,0.90619,0.0003425,0.0003425,0.0003425
222,3867.08,0.6613,0.41672,0.84053,0.92335,0.70359,0.79999,0.5834,0.9148,0.6341,0.90096,0.000338375,0.000338375,0.000338375
223,3884.42,0.69153,0.43708,0.84599,0.87945,0.73471,0.7991,0.57972,0.92405,0.64574,0.90998,0.00033425,0.00033425,0.00033425
224,3901.14,0.66131,0.42458,0.84627,0.89914,0.7259,0.7971,0.58287,0.92214,0.65018,0.90784,0.000330125,0.000330125,0.000330125
225,3918.64,0.66192,0.43265,0.8432,0.88914,0.73733,0.80294,0.5846,0.92331,0.64258,0.91587,0.000326,0.000326,0.000326
226,3936.32,0.67301,0.42888,0.84245,0.88901,0.72702,0.79562,0.58305,0.92554,0.65608,0.91508,0.000321875,0.000321875,0.000321875
227,3953.06,0.66117,0.42598,0.84429,0.89338,0.72658,0.79776,0.5856,0.92259,0.65541,0.91429,0.00031775,0.00031775,0.00031775
228,3970.91,0.69026,0.43189,0.85131,0.89172,0.7181,0.799,0.5897,0.92158,0.64013,0.91108,0.000313625,0.000313625,0.000313625
229,3988.69,0.66386,0.42547,0.84909,0.89124,0.72562,0.80704,0.59246,0.92968,0.6576,0.91438,0.0003095,0.0003095,0.0003095
230,4006.25,0.67367,0.42424,0.8482,0.87503,0.73783,0.80423,0.59239,0.91666,0.64515,0.9104,0.000305375,0.000305375,0.000305375
231,4023.4,0.65915,0.42303,0.84856,0.89154,0.74062,0.80392,0.58684,0.93922,0.65202,0.91746,0.00030125,0.00030125,0.00030125
232,4040.58,0.66227,0.42377,0.84309,0.90367,0.73242,0.80457,0.58773,0.94162,0.64319,0.91984,0.000297125,0.000297125,0.000297125
233,4058.34,0.67925,0.42948,0.84653,0.89127,0.73763,0.80632,0.59338,0.92927,0.64503,0.915,0.000293,0.000293,0.000293
234,4075.27,0.6551,0.42293,0.84706,0.87402,0.74064,0.79643,0.58732,0.93369,0.64367,0.92242,0.000288875,0.000288875,0.000288875
235,4092.61,0.67603,0.42877,0.8494,0.88718,0.72558,0.7994,0.58634,0.93279,0.64272,0.91747,0.00028475,0.00028475,0.00028475
236,4110.6,0.67487,0.42376,0.84839,0.90204,0.72451,0.79913,0.58558,0.91995,0.65461,0.91106,0.000280625,0.000280625,0.000280625
237,4127.62,0.6521,0.41948,0.8441,0.87553,0.73116,0.79414,0.58273,0.9397,0.65802,0.92028,0.0002765,0.0002765,0.0002765
238,4144.67,0.66652,0.42164,0.84398,0.8967,0.73055,0.80553,0.59014,0.91976,0.64499,0.92067,0.000272375,0.000272375,0.000272375
239,4162.44,0.65686,0.4139,0.84771,0.89142,0.73465,0.80127,0.58793,0.92527,0.64099,0.91967,0.00026825,0.00026825,0.00026825
240,4179.9,0.65662,0.41456,0.84203,0.88422,0.73348,0.80181,0.58712,0.92624,0.65623,0.91496,0.000264125,0.000264125,0.000264125
241,4197.21,0.66705,0.42227,0.84741,0.87217,0.73674,0.79858,0.59075,0.91657,0.66621,0.91096,0.00026,0.00026,0.00026
242,4214.24,0.64545,0.41001,0.84002,0.89507,0.7304,0.79786,0.58942,0.92657,0.6579,0.91235,0.000255875,0.000255875,0.000255875
243,4232.22,0.65012,0.41718,0.84041,0.89392,0.72035,0.7983,0.58836,0.93062,0.65578,0.91275,0.00025175,0.00025175,0.00025175
244,4251.8,0.64242,0.40854,0.84434,0.87856,0.75163,0.80178,0.58701,0.92443,0.63862,0.91081,0.000247625,0.000247625,0.000247625
245,4269.21,0.64488,0.40978,0.83702,0.89101,0.73244,0.79876,0.58537,0.91205,0.6412,0.91103,0.0002435,0.0002435,0.0002435
246,4285.68,0.64081,0.4114,0.83718,0.89301,0.72996,0.80197,0.59045,0.92091,0.64336,0.91329,0.000239375,0.000239375,0.000239375
247,4301.76,0.65007,0.41205,0.84199,0.91175,0.73148,0.80296,0.58937,0.92548,0.64749,0.91407,0.00023525,0.00023525,0.00023525
248,4318.53,0.64216,0.40367,0.84123,0.89382,0.73271,0.80428,0.59088,0.91402,0.65647,0.91238,0.000231125,0.000231125,0.000231125
249,4335.91,0.64618,0.41156,0.84304,0.89448,0.72744,0.79938,0.58846,0.91569,0.65044,0.9105,0.000227,0.000227,0.000227
250,4354.01,0.63459,0.40627,0.84265,0.88461,0.73982,0.79707,0.58758,0.9159,0.63902,0.90658,0.000222875,0.000222875,0.000222875
251,4370.99,0.6328,0.40267,0.84157,0.87399,0.74698,0.80128,0.59158,0.91789,0.63271,0.91247,0.00021875,0.00021875,0.00021875
252,4387.3,0.63046,0.40038,0.84313,0.90277,0.73681,0.80181,0.59346,0.91748,0.63378,0.91433,0.000214625,0.000214625,0.000214625
253,4405.38,0.6401,0.40838,0.82844,0.89363,0.73996,0.80329,0.58966,0.92086,0.62863,0.91712,0.0002105,0.0002105,0.0002105
254,4422.53,0.63441,0.40162,0.83731,0.89229,0.74767,0.80761,0.59063,0.92587,0.63655,0.91792,0.000206375,0.000206375,0.000206375
255,4439.42,0.62927,0.40484,0.83696,0.90177,0.73212,0.80433,0.59473,0.91769,0.63263,0.91505,0.00020225,0.00020225,0.00020225
256,4457.17,0.63276,0.40869,0.84477,0.89918,0.72968,0.80186,0.59467,0.91528,0.64584,0.91294,0.000198125,0.000198125,0.000198125
257,4474.6,0.62667,0.39718,0.83762,0.90652,0.73492,0.80531,0.59094,0.92121,0.65408,0.9162,0.000194,0.000194,0.000194
258,4491.86,0.63733,0.40974,0.83986,0.88331,0.7345,0.80311,0.59024,0.9169,0.65746,0.914,0.000189875,0.000189875,0.000189875
259,4509.35,0.62148,0.40251,0.83969,0.91378,0.71651,0.80391,0.59435,0.91648,0.66499,0.9165,0.00018575,0.00018575,0.00018575
260,4526.28,0.6085,0.38985,0.83798,0.87291,0.74307,0.80258,0.58986,0.92064,0.66386,0.91401,0.000181625,0.000181625,0.000181625
261,4543.15,0.61829,0.3939,0.83501,0.90259,0.73052,0.8001,0.58688,0.92409,0.65804,0.91281,0.0001775,0.0001775,0.0001775
262,4560.55,0.62763,0.40291,0.8354,0.88703,0.73624,0.80037,0.59108,0.91828,0.65744,0.9104,0.000173375,0.000173375,0.000173375
263,4578.14,0.63245,0.40976,0.83091,0.89545,0.74539,0.80486,0.59284,0.92361,0.65189,0.9114,0.00016925,0.00016925,0.00016925
264,4594.61,0.61541,0.39519,0.83574,0.88532,0.7372,0.80229,0.59167,0.91847,0.6479,0.91098,0.000165125,0.000165125,0.000165125
265,4612.08,0.6211,0.4024,0.83621,0.9158,0.72616,0.801,0.59287,0.9158,0.64704,0.90726,0.000161,0.000161,0.000161
266,4629.35,0.61,0.39549,0.83243,0.92892,0.71008,0.80218,0.59356,0.91478,0.66471,0.90738,0.000156875,0.000156875,0.000156875
267,4646.63,0.61239,0.39732,0.83516,0.90338,0.72866,0.80167,0.59296,0.91176,0.65881,0.90577,0.00015275,0.00015275,0.00015275
268,4663.33,0.63271,0.40451,0.83894,0.91822,0.71067,0.7952,0.59206,0.91218,0.66748,0.90463,0.000148625,0.000148625,0.000148625
269,4681.63,0.61361,0.39169,0.83608,0.91459,0.71254,0.79819,0.59466,0.91828,0.65749,0.91086,0.0001445,0.0001445,0.0001445
270,4700.7,0.60787,0.38706,0.83371,0.89341,0.73274,0.80081,0.59424,0.92303,0.6581,0.9106,0.000140375,0.000140375,0.000140375
271,4718.61,0.60572,0.39137,0.83595,0.88443,0.7387,0.80155,0.59311,0.9209,0.65816,0.91027,0.00013625,0.00013625,0.00013625
272,4735.04,0.61782,0.39575,0.84147,0.88758,0.73773,0.80172,0.593,0.9175,0.66022,0.90928,0.000132125,0.000132125,0.000132125
273,4751.43,0.59841,0.38838,0.83547,0.88693,0.74461,0.80434,0.59385,0.91545,0.65595,0.91085,0.000128,0.000128,0.000128
274,4767.63,0.59688,0.38566,0.83283,0.87761,0.74933,0.80359,0.59485,0.91423,0.65534,0.91084,0.000123875,0.000123875,0.000123875
275,4784.13,0.61172,0.3874,0.83271,0.89438,0.74106,0.80229,0.59567,0.91195,0.64775,0.91011,0.00011975,0.00011975,0.00011975
276,4801.16,0.60194,0.38797,0.83527,0.90229,0.73991,0.80648,0.59626,0.90526,0.63942,0.91126,0.000115625,0.000115625,0.000115625
277,4818.68,0.60311,0.38862,0.83408,0.8979,0.74211,0.80956,0.59486,0.91261,0.65043,0.91394,0.0001115,0.0001115,0.0001115
278,4835.39,0.6151,0.39442,0.83755,0.92118,0.73097,0.80897,0.59565,0.91138,0.64091,0.91211,0.000107375,0.000107375,0.000107375
279,4853.39,0.59971,0.38406,0.83426,0.91731,0.72863,0.80598,0.59655,0.90859,0.64531,0.91156,0.00010325,0.00010325,0.00010325
280,4871.38,0.61426,0.39345,0.83657,0.87908,0.74889,0.80815,0.59678,0.91214,0.64347,0.91234,9.9125e-05,9.9125e-05,9.9125e-05
281,4888.83,0.60647,0.3879,0.83315,0.89925,0.7366,0.8076,0.59482,0.91463,0.64145,0.9138,9.5e-05,9.5e-05,9.5e-05
282,4907.64,0.60626,0.38671,0.83378,0.89804,0.73827,0.81047,0.59657,0.90897,0.63544,0.91018,9.0875e-05,9.0875e-05,9.0875e-05
283,4924.76,0.60061,0.38414,0.83362,0.89481,0.73707,0.80887,0.59812,0.90599,0.6328,0.90851,8.675e-05,8.675e-05,8.675e-05
284,4941.9,0.60643,0.39571,0.83147,0.89995,0.73571,0.80838,0.59376,0.90658,0.63066,0.9075,8.2625e-05,8.2625e-05,8.2625e-05
285,4959.1,0.60551,0.3815,0.82812,0.89697,0.73493,0.80766,0.59573,0.90845,0.63562,0.90736,7.85e-05,7.85e-05,7.85e-05
286,4976.5,0.5893,0.37746,0.83107,0.91102,0.72244,0.80642,0.60081,0.90958,0.63338,0.90701,7.4375e-05,7.4375e-05,7.4375e-05
287,4994.06,0.59629,0.38046,0.82898,0.88142,0.73555,0.80271,0.59926,0.90727,0.63466,0.90723,7.025e-05,7.025e-05,7.025e-05
288,5011.83,0.59384,0.37711,0.83009,0.86911,0.7461,0.80442,0.59557,0.90586,0.64069,0.90681,6.6125e-05,6.6125e-05,6.6125e-05
289,5030.63,0.5987,0.38254,0.83158,0.91203,0.72237,0.8061,0.59554,0.90645,0.64096,0.90714,6.2e-05,6.2e-05,6.2e-05
290,5047.95,0.59958,0.38092,0.82937,0.8985,0.72543,0.80503,0.59744,0.908,0.64448,0.90763,5.7875e-05,5.7875e-05,5.7875e-05
291,5065.12,0.61048,0.38385,0.82844,0.88696,0.7315,0.79954,0.58712,0.92427,0.63198,0.91284,5.375e-05,5.375e-05,5.375e-05
292,5081.87,0.60287,0.37896,0.82962,0.91015,0.71233,0.79514,0.58151,0.93006,0.61552,0.91677,4.9625e-05,4.9625e-05,4.9625e-05
293,5098.53,0.58733,0.36454,0.82745,0.89276,0.72114,0.7938,0.57904,0.92638,0.61405,0.91464,4.55e-05,4.55e-05,4.55e-05
294,5115.07,0.56569,0.35177,0.8235,0.90708,0.71311,0.79384,0.58116,0.92598,0.62373,0.91265,4.1375e-05,4.1375e-05,4.1375e-05
295,5132.45,0.56363,0.34812,0.81726,0.91385,0.71278,0.79455,0.58453,0.92383,0.62443,0.91126,3.725e-05,3.725e-05,3.725e-05
296,5149.09,0.57567,0.35473,0.82323,0.91657,0.71196,0.79477,0.58596,0.92112,0.62894,0.91057,3.3125e-05,3.3125e-05,3.3125e-05
297,5165.84,0.56247,0.34949,0.82469,0.92392,0.71009,0.79553,0.58608,0.92368,0.63305,0.91123,2.9e-05,2.9e-05,2.9e-05
298,5182.86,0.56607,0.35292,0.81593,0.90519,0.71853,0.79594,0.58553,0.92368,0.63184,0.91244,2.4875e-05,2.4875e-05,2.4875e-05
299,5199.27,0.57241,0.3546,0.82491,0.91299,0.72173,0.79713,0.58769,0.92415,0.62889,0.91352,2.075e-05,2.075e-05,2.075e-05
300,5215.28,0.5704,0.35107,0.8149,0.91673,0.7177,0.8001,0.58895,0.92026,0.63751,0.91157,1.6625e-05,1.6625e-05,1.6625e-05
