epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
178,1101.78,0.65122,0.45033,0.86132,0.87556,0.73193,0.78422,0.56974,0.96258,0.78557,0.95815,0.000468084,0.000468084,0.000468084
179,1108.59,0.65506,0.46132,0.87476,0.91408,0.67765,0.77352,0.56565,0.94785,0.78952,0.96025,0.000466022,0.000466022,0.000466022
180,1115.03,0.66165,0.4716,0.85662,0.91303,0.71507,0.78902,0.58984,0.92838,0.76782,0.94899,0.00046396,0.00046396,0.00046396
181,1122.23,0.64407,0.44906,0.86321,0.90239,0.71339,0.79536,0.59164,0.94687,0.7885,0.95843,0.000461898,0.000461898,0.000461898
182,1129.23,0.65381,0.45454,0.85867,0.93866,0.73106,0.79642,0.58857,0.9576,0.76176,0.94861,0.000459837,0.000459837,0.000459837
183,1135.78,0.66738,0.46924,0.85987,0.90457,0.73954,0.797,0.58151,0.95508,0.72949,0.95657,0.000457775,0.000457775,0.000457775
184,1142.12,0.65812,0.46267,0.8619,0.88755,0.72836,0.80021,0.58633,0.95676,0.75391,0.96814,0.000455713,0.000455713,0.000455713
185,1148.97,0.65162,0.46143,0.8625,0.90945,0.71392,0.80137,0.58748,0.96894,0.7703,0.97307,0.000453652,0.000453652,0.000453652
186,1154.98,0.65306,0.44944,0.86281,0.89609,0.73331,0.79787,0.58704,0.95879,0.78707,0.96598,0.00045159,0.00045159,0.00045159
187,1161.07,0.6588,0.45633,0.85706,0.86773,0.73197,0.77844,0.58119,0.95595,0.78837,0.963,0.000449528,0.000449528,0.000449528
188,1167.15,0.65186,0.45676,0.86495,0.89521,0.71998,0.78686,0.58061,0.9375,0.7637,0.96229,0.000447467,0.000447467,0.000447467
189,1173.31,0.6362,0.43818,0.84481,0.92109,0.73647,0.79463,0.57579,0.95595,0.73668,0.9615,0.000445405,0.000445405,0.000445405
190,1179.78,0.64609,0.45322,0.86149,0.92278,0.73046,0.79189,0.57343,0.97651,0.75927,0.96521,0.000443343,0.000443343,0.000443343
191,1186.74,0.67006,0.47208,0.87442,0.89338,0.76042,0.81249,0.58763,0.97624,0.74895,0.97339,0.000441282,0.000441282,0.000441282
192,1192.83,0.65182,0.44747,0.85908,0.9106,0.70972,0.78629,0.56697,0.98439,0.79411,0.97386,0.00043922,0.00043922,0.00043922
193,1199,0.64888,0.4551,0.85774,0.90352,0.69883,0.78517,0.56552,0.9778,0.79723,0.97223,0.000437158,0.000437158,0.000437158
194,1205.71,0.65698,0.46231,0.85345,0.90489,0.74781,0.80002,0.57562,0.99538,0.81687,0.98689,0.000435097,0.000435097,0.000435097
195,1213.15,0.62313,0.44623,0.8681,0.79731,0.77539,0.79294,0.5767,0.9907,0.79667,0.98085,0.000433035,0.000433035,0.000433035
196,1220.58,0.62886,0.44213,0.85512,0.93328,0.72599,0.80197,0.57918,0.99042,0.75681,0.97989,0.000430973,0.000430973,0.000430973
197,1226.77,0.6553,0.45721,0.85887,0.94607,0.73159,0.81397,0.59306,0.95872,0.69916,0.97174,0.000428912,0.000428912,0.000428912
198,1232.98,0.65236,0.45175,0.86435,0.86281,0.76545,0.80282,0.58598,0.96988,0.71068,0.97479,0.00042685,0.00042685,0.00042685
199,1239.11,0.65217,0.45297,0.86771,0.91371,0.75052,0.81103,0.59271,0.98997,0.72287,0.97848,0.000424788,0.000424788,0.000424788
200,1245.31,0.64723,0.4604,0.86294,0.9273,0.73468,0.79686,0.57682,0.99579,0.77789,0.97789,0.000422727,0.000422727,0.000422727
201,1253.24,0.66703,0.4636,0.86569,0.85194,0.77115,0.80604,0.5875,0.98589,0.77927,0.97775,0.000420665,0.000420665,0.000420665
202,1259.58,0.63927,0.45287,0.85854,0.86855,0.7624,0.80292,0.58181,0.97869,0.77681,0.9748,0.000418603,0.000418603,0.000418603
203,1265.52,0.63112,0.4428,0.86005,0.84879,0.74462,0.79876,0.58103,0.97789,0.75426,0.96988,0.000416542,0.000416542,0.000416542
204,1272.12,0.64804,0.44872,0.85962,0.90652,0.72561,0.78623,0.58228,0.97683,0.82395,0.97096,0.00041448,0.00041448,0.00041448
205,1278.35,0.60937,0.43617,0.85432,0.93426,0.71242,0.78949,0.58285,0.96577,0.82251,0.96358,0.000412418,0.000412418,0.000412418
206,1285.95,0.63893,0.44975,0.86993,0.91021,0.73309,0.78968,0.5845,0.95233,0.78053,0.94767,0.000410357,0.000410357,0.000410357
207,1293.42,0.62872,0.435,0.86194,0.87746,0.76092,0.79651,0.59212,0.95351,0.75905,0.95316,0.000408295,0.000408295,0.000408295
208,1299.84,0.65393,0.44007,0.85892,0.87439,0.74023,0.78407,0.58049,0.9605,0.79313,0.96246,0.000406233,0.000406233,0.000406233
209,1305.89,0.61748,0.43862,0.8605,0.81132,0.75768,0.78069,0.57977,0.95321,0.76736,0.95572,0.000404172,0.000404172,0.000404172
210,1311.64,0.64897,0.44459,0.86684,0.85905,0.72393,0.78504,0.57451,0.96312,0.77673,0.95786,0.00040211,0.00040211,0.00040211
211,1318.03,0.62351,0.4261,0.84659,0.86474,0.73472,0.79273,0.57606,0.97505,0.81584,0.96781,0.000400048,0.000400048,0.000400048
212,1324.21,0.62235,0.42729,0.85524,0.91568,0.73789,0.79585,0.58916,0.96023,0.78063,0.95619,0.000397987,0.000397987,0.000397987
213,1330.02,0.60096,0.4223,0.84465,0.91787,0.72767,0.7953,0.5924,0.94088,0.76936,0.95056,0.000395925,0.000395925,0.000395925
214,1336.55,0.61643,0.43,0.85572,0.9068,0.72519,0.79518,0.58738,0.95969,0.74804,0.96487,0.000393863,0.000393863,0.000393863
215,1343.32,0.63087,0.43863,0.84574,0.91545,0.73689,0.79734,0.59808,0.96641,0.74382,0.97289,0.000391802,0.000391802,0.000391802
216,1350.29,0.616,0.43111,0.85759,0.91176,0.73645,0.79931,0.59348,0.97226,0.72958,0.97239,0.00038974,0.00038974,0.00038974
217,1356.04,0.64969,0.44267,0.86182,0.90207,0.74905,0.80575,0.5897,0.97832,0.70819,0.9701,0.000387678,0.000387678,0.000387678
218,1362.13,0.61026,0.42835,0.85031,0.90798,0.74448,0.80681,0.5948,0.9605,0.71588,0.96193,0.000385617,0.000385617,0.000385617
219,1367.74,0.63609,0.4279,0.85733,0.91446,0.75546,0.81346,0.59669,0.95604,0.74217,0.95482,0.000383555,0.000383555,0.000383555
220,1374.02,0.62093,0.43694,0.85974,0.89864,0.74519,0.8033,0.59408,0.95727,0.76322,0.95476,0.000381493,0.000381493,0.000381493
221,1380.89,0.61878,0.41621,0.84904,0.88621,0.73696,0.80029,0.59158,0.95826,0.76269,0.96157,0.000379431,0.000379431,0.000379431
222,1386.28,0.61565,0.43469,0.86934,0.89842,0.73297,0.80716,0.59643,0.95803,0.76699,0.95863,0.00037737,0.00037737,0.00037737
223,1392.07,0.6047,0.43202,0.85925,0.88681,0.74858,0.81011,0.60422,0.96263,0.75011,0.96526,0.000375308,0.000375308,0.000375308
224,1397.15,0.62151,0.42884,0.85936,0.89969,0.72099,0.80695,0.59738,0.9614,0.75586,0.96246,0.000373246,0.000373246,0.000373246
225,1402.57,0.6187,0.42041,0.85737,0.88497,0.74618,0.80687,0.59507,0.95338,0.76641,0.95938,0.000371185,0.000371185,0.000371185
226,1407.99,0.58217,0.41117,0.84511,0.86115,0.73402,0.80874,0.59308,0.96094,0.75998,0.95883,0.000369123,0.000369123,0.000369123
227,1414.58,0.60179,0.41718,0.85791,0.85271,0.72616,0.77415,0.56705,0.97287,0.77397,0.96729,0.000367061,0.000367061,0.000367061
228,1419.89,0.62613,0.43063,0.86086,0.83736,0.75307,0.78549,0.57467,0.97046,0.74914,0.96831,0.000365,0.000365,0.000365
229,1425.13,0.61913,0.42513,0.85657,0.83993,0.75545,0.79339,0.57668,0.98114,0.76774,0.96739,0.000362938,0.000362938,0.000362938
230,1430.36,0.64105,0.43592,0.85894,0.90553,0.72297,0.80116,0.58386,0.99171,0.80017,0.97335,0.000360876,0.000360876,0.000360876
231,1435.69,0.61809,0.42616,0.86196,0.89831,0.71625,0.79626,0.58259,0.97361,0.80008,0.9634,0.000358815,0.000358815,0.000358815
232,1441.14,0.62464,0.4271,0.85521,0.89558,0.72631,0.79406,0.57482,0.96926,0.80695,0.96156,0.000356753,0.000356753,0.000356753
233,1447.01,0.6064,0.42547,0.84803,0.91013,0.71735,0.79806,0.5875,0.96198,0.79023,0.96002,0.000354691,0.000354691,0.000354691
234,1452.2,0.61924,0.42238,0.85157,0.89041,0.7154,0.78721,0.58355,0.95768,0.78309,0.96116,0.00035263,0.00035263,0.00035263
235,1458.44,0.60311,0.41629,0.85875,0.86196,0.71686,0.78991,0.58045,0.94518,0.77651,0.96379,0.000350568,0.000350568,0.000350568
236,1463.77,0.59155,0.42521,0.84785,0.91011,0.72243,0.79271,0.58872,0.92874,0.78444,0.95528,0.000348506,0.000348506,0.000348506
237,1469.8,0.59547,0.41688,0.84562,0.90924,0.72399,0.79364,0.59096,0.92791,0.76481,0.95642,0.000346445,0.000346445,0.000346445
238,1476.14,0.60016,0.42883,0.86115,0.88694,0.74088,0.79021,0.58639,0.95662,0.7319,0.96919,0.000344383,0.000344383,0.000344383
239,1483.24,0.60333,0.43297,0.85424,0.92713,0.72209,0.78358,0.57651,0.95969,0.75818,0.9645,0.000342321,0.000342321,0.000342321
240,1488.95,0.60965,0.42618,0.85129,0.89104,0.73501,0.79334,0.59341,0.9488,0.74973,0.96038,0.00034026,0.00034026,0.00034026
241,1494.61,0.6019,0.41299,0.84999,0.91761,0.73132,0.79397,0.59126,0.95399,0.75318,0.96722,0.000338198,0.000338198,0.000338198
242,1500.2,0.60064,0.426,0.84425,0.89609,0.73173,0.79761,0.59563,0.94563,0.75601,0.95608,0.000336136,0.000336136,0.000336136
243,1505.8,0.60574,0.428,0.85628,0.90546,0.74642,0.79872,0.59061,0.95903,0.74323,0.95849,0.000334075,0.000334075,0.000334075
244,1511.75,0.58672,0.41459,0.84299,0.89305,0.74556,0.79831,0.58713,0.97436,0.80845,0.96477,0.000332013,0.000332013,0.000332013
245,1516.99,0.60036,0.41247,0.84841,0.90994,0.73238,0.79542,0.59244,0.9612,0.80392,0.96002,0.000329951,0.000329951,0.000329951
246,1522.22,0.6135,0.4183,0.84763,0.91849,0.72527,0.79067,0.59269,0.94909,0.80317,0.95195,0.00032789,0.00032789,0.00032789
247,1527.31,0.60565,0.42116,0.85869,0.88751,0.75145,0.79431,0.58886,0.95388,0.79108,0.95309,0.000325828,0.000325828,0.000325828
248,1532.51,0.58405,0.40703,0.84656,0.92696,0.73017,0.79562,0.58333,0.95456,0.77647,0.95738,0.000323766,0.000323766,0.000323766
249,1537.91,0.58189,0.40077,0.84884,0.89228,0.73967,0.79313,0.58591,0.94676,0.77911,0.95493,0.000321705,0.000321705,0.000321705
250,1544.29,0.59312,0.40259,0.86001,0.92354,0.68924,0.79375,0.59502,0.94077,0.79481,0.95984,0.000319643,0.000319643,0.000319643
251,1549.67,0.6105,0.40848,0.8522,0.91165,0.70903,0.79163,0.59718,0.94288,0.80106,0.96159,0.000317581,0.000317581,0.000317581
252,1554.76,0.57904,0.39889,0.84056,0.88773,0.73736,0.79329,0.59435,0.93682,0.79447,0.95581,0.00031552,0.00031552,0.00031552
253,1560.17,0.60722,0.41693,0.84445,0.90095,0.72767,0.79776,0.58939,0.94717,0.76345,0.95242,0.000313458,0.000313458,0.000313458
254,1565.62,0.58079,0.39746,0.8382,0.93873,0.71231,0.79584,0.5835,0.95859,0.77558,0.95746,0.000311396,0.000311396,0.000311396
255,1570.68,0.57068,0.40365,0.85104,0.82761,0.72506,0.77908,0.57415,0.96126,0.80189,0.95601,0.000309335,0.000309335,0.000309335
256,1576.79,0.58153,0.40154,0.8447,0.84741,0.7165,0.77637,0.571,0.96764,0.79427,0.96554,0.000307273,0.000307273,0.000307273
257,1582.02,0.56835,0.39139,0.85421,0.86847,0.7098,0.78154,0.57554,0.96515,0.79363,0.9581,0.000305211,0.000305211,0.000305211
258,1587.3,0.57067,0.408,0.84063,0.83599,0.75121,0.79235,0.58474,0.96954,0.8028,0.96173,0.00030315,0.00030315,0.00030315
259,1592.86,0.58619,0.42221,0.84758,0.93026,0.72839,0.80202,0.59606,0.95067,0.77298,0.95855,0.000301088,0.000301088,0.000301088
260,1598.35,0.57877,0.41159,0.8499,0.84598,0.75809,0.8,0.59754,0.9494,0.81169,0.96289,0.000299026,0.000299026,0.000299026
261,1603.79,0.58002,0.42027,0.84579,0.94802,0.71283,0.80129,0.59863,0.95669,0.80338,0.96037,0.000296964,0.000296964,0.000296964
262,1609.8,0.57913,0.40617,0.8492,0.87922,0.73638,0.78974,0.58891,0.95106,0.81713,0.95613,0.000294903,0.000294903,0.000294903
263,1614.78,0.57663,0.40972,0.85356,0.89039,0.7331,0.79158,0.58683,0.95471,0.80913,0.95811,0.000292841,0.000292841,0.000292841
264,1619.82,0.57334,0.40565,0.84578,0.86444,0.71746,0.80324,0.59526,0.9556,0.76033,0.95938,0.000290779,0.000290779,0.000290779
265,1624.64,0.59522,0.40995,0.85357,0.87875,0.72117,0.7873,0.58235,0.94913,0.77086,0.96187,0.000288718,0.000288718,0.000288718
266,1629.76,0.57056,0.40398,0.84953,0.9608,0.70946,0.79615,0.59121,0.94321,0.7584,0.95938,0.000286656,0.000286656,0.000286656
267,1634.88,0.57217,0.39714,0.8462,0.91141,0.72799,0.79932,0.59557,0.96142,0.73419,0.96228,0.000284594,0.000284594,0.000284594
268,1640.05,0.56566,0.40177,0.84883,0.91356,0.73203,0.79649,0.58983,0.96983,0.74717,0.97191,0.000282533,0.000282533,0.000282533
269,1646,0.58274,0.4068,0.85175,0.90507,0.7265,0.79885,0.58716,0.97598,0.77632,0.96829,0.000280471,0.000280471,0.000280471
270,1651.35,0.5748,0.39606,0.83346,0.85306,0.74917,0.78652,0.58487,0.95762,0.80675,0.95998,0.000278409,0.000278409,0.000278409
271,1657.31,0.57409,0.40711,0.84881,0.84716,0.75673,0.78388,0.58508,0.94667,0.7839,0.95315,0.000276348,0.000276348,0.000276348
272,1662.89,0.5646,0.40402,0.83217,0.89343,0.73253,0.79677,0.59186,0.93944,0.77281,0.9537,0.000274286,0.000274286,0.000274286
273,1668.22,0.57375,0.39512,0.84312,0.9232,0.71893,0.79785,0.5912,0.94855,0.77435,0.95847,0.000272224,0.000272224,0.000272224
274,1673.4,0.57117,0.39529,0.84166,0.93,0.70726,0.79854,0.59382,0.94521,0.81642,0.95497,0.000270163,0.000270163,0.000270163
275,1679.37,0.5851,0.40783,0.84793,0.87733,0.74007,0.79793,0.59603,0.95129,0.84358,0.95937,0.000268101,0.000268101,0.000268101
276,1684.31,0.58875,0.40501,0.85212,0.89603,0.7314,0.8011,0.60012,0.94197,0.79592,0.95725,0.000266039,0.000266039,0.000266039
277,1689.53,0.57842,0.39907,0.84124,0.90372,0.72497,0.80322,0.60405,0.944,0.75351,0.95999,0.000263978,0.000263978,0.000263978
278,1694.46,0.59796,0.41889,0.85021,0.88569,0.74156,0.79751,0.59825,0.94414,0.77234,0.95877,0.000261916,0.000261916,0.000261916
279,1699.32,0.5621,0.39328,0.84178,0.88937,0.70856,0.78261,0.5827,0.94754,0.78822,0.95963,0.000259854,0.000259854,0.000259854
280,1704.76,0.55224,0.38851,0.84414,0.93399,0.73789,0.79622,0.60233,0.94518,0.77806,0.96174,0.000257793,0.000257793,0.000257793
281,1711.07,0.5789,0.40302,0.84628,0.9125,0.74491,0.79625,0.59912,0.93608,0.73764,0.96387,0.000255731,0.000255731,0.000255731
282,1716.94,0.55853,0.39658,0.8402,0.91934,0.74189,0.79764,0.59438,0.93324,0.76221,0.96211,0.000253669,0.000253669,0.000253669
283,1722.01,0.54568,0.38797,0.83707,0.90756,0.73338,0.798,0.59057,0.95207,0.78935,0.97628,0.000251608,0.000251608,0.000251608
284,1727.38,0.5731,0.39377,0.84501,0.90773,0.72609,0.79449,0.59651,0.94303,0.81065,0.96555,0.000249546,0.000249546,0.000249546
285,1732.47,0.5611,0.39277,0.84432,0.91591,0.73997,0.79458,0.59175,0.94447,0.7926,0.96198,0.000247484,0.000247484,0.000247484
286,1737.81,0.55475,0.38686,0.84019,0.90995,0.74708,0.79507,0.58775,0.94264,0.77936,0.96936,0.000245423,0.000245423,0.000245423
287,1744.37,0.53571,0.36728,0.84411,0.91344,0.73776,0.79907,0.59873,0.94637,0.78357,0.9643,0.000243361,0.000243361,0.000243361
288,1750.42,0.55091,0.38521,0.84452,0.9306,0.72506,0.80398,0.59763,0.93842,0.75255,0.96129,0.000241299,0.000241299,0.000241299
289,1755.96,0.5609,0.39231,0.84209,0.91051,0.73038,0.79943,0.5945,0.94927,0.75302,0.96419,0.000239238,0.000239238,0.000239238
290,1760.73,0.56292,0.3887,0.84315,0.92734,0.71746,0.8025,0.59793,0.94233,0.75555,0.96728,0.000237176,0.000237176,0.000237176
291,1766.26,0.53666,0.3769,0.84745,0.89863,0.72732,0.80495,0.60821,0.93088,0.7578,0.96444,0.000235114,0.000235114,0.000235114
292,1771.67,0.54514,0.38311,0.83843,0.87896,0.7463,0.80369,0.60353,0.93833,0.76023,0.96528,0.000233053,0.000233053,0.000233053
293,1777.77,0.55639,0.38439,0.84,0.89022,0.74714,0.80346,0.6034,0.94498,0.78086,0.9597,0.000230991,0.000230991,0.000230991
294,1782.66,0.55385,0.39124,0.84756,0.9185,0.7364,0.80273,0.6034,0.94958,0.764,0.9613,0.000228929,0.000228929,0.000228929
295,1787.93,0.57988,0.40594,0.84485,0.88943,0.74656,0.80304,0.60395,0.96196,0.76082,0.96722,0.000226868,0.000226868,0.000226868
296,1793.72,0.56291,0.3861,0.84104,0.92138,0.73634,0.80866,0.6079,0.95534,0.74429,0.97157,0.000224806,0.000224806,0.000224806
297,1799.11,0.55474,0.38618,0.8481,0.90928,0.74653,0.81238,0.60792,0.94456,0.73423,0.97069,0.000222744,0.000222744,0.000222744
298,1804.37,0.56044,0.39059,0.84117,0.89803,0.75006,0.80613,0.60691,0.94631,0.77127,0.9667,0.000220683,0.000220683,0.000220683
299,1810.1,0.56907,0.40469,0.84164,0.93115,0.73304,0.80363,0.60733,0.9443,0.7524,0.96433,0.000218621,0.000218621,0.000218621
300,1815.24,0.55233,0.38793,0.84131,0.92846,0.74307,0.81327,0.60544,0.95179,0.74927,0.96656,0.000216559,0.000216559,0.000216559
301,1820.51,0.55682,0.38809,0.84048,0.82368,0.77833,0.79934,0.59573,0.94467,0.75517,0.96464,0.000214497,0.000214497,0.000214497
302,1825.86,0.57197,0.39497,0.84368,0.8924,0.72351,0.79714,0.59093,0.94869,0.7275,0.96798,0.000212436,0.000212436,0.000212436
303,1831.48,0.55413,0.38637,0.83727,0.89709,0.72422,0.79676,0.59222,0.95956,0.73008,0.97421,0.000210374,0.000210374,0.000210374
304,1837.1,0.5676,0.39471,0.84421,0.87568,0.76594,0.80532,0.59009,0.94966,0.71755,0.96647,0.000208312,0.000208312,0.000208312
305,1842.96,0.55599,0.39477,0.84051,0.84081,0.75544,0.79362,0.59109,0.94896,0.7136,0.96433,0.000206251,0.000206251,0.000206251
306,1848.47,0.56261,0.3875,0.84858,0.83448,0.74302,0.79289,0.59306,0.95221,0.74045,0.96645,0.000204189,0.000204189,0.000204189
307,1853.97,0.54318,0.38437,0.83585,0.86531,0.73966,0.79302,0.5944,0.94913,0.73512,0.96688,0.000202127,0.000202127,0.000202127
308,1859.26,0.54509,0.37976,0.82953,0.93227,0.73631,0.80113,0.59928,0.96057,0.73863,0.96809,0.000200066,0.000200066,0.000200066
309,1864.27,0.56315,0.38397,0.84331,0.91442,0.74214,0.80496,0.59534,0.96103,0.72508,0.96864,0.000198004,0.000198004,0.000198004
310,1869.79,0.54946,0.38576,0.83444,0.8934,0.75663,0.80301,0.59537,0.96253,0.72971,0.97376,0.000195942,0.000195942,0.000195942
311,1875.97,0.5341,0.37206,0.84625,0.88575,0.75069,0.79437,0.59213,0.96299,0.75104,0.97454,0.000193881,0.000193881,0.000193881
312,1881.29,0.52246,0.38232,0.83512,0.90654,0.74947,0.79346,0.59067,0.96393,0.75758,0.97153,0.000191819,0.000191819,0.000191819
313,1886.7,0.55307,0.37929,0.82819,0.90427,0.7505,0.79738,0.60182,0.95654,0.76394,0.96916,0.000189757,0.000189757,0.000189757
314,1892.03,0.54338,0.38573,0.83407,0.89276,0.75796,0.80198,0.59815,0.95447,0.76589,0.97059,0.000187696,0.000187696,0.000187696
315,1897.04,0.54997,0.37587,0.83405,0.9164,0.736,0.80351,0.59839,0.95165,0.74685,0.96984,0.000185634,0.000185634,0.000185634
316,1902.15,0.5401,0.37685,0.83732,0.91524,0.73857,0.8044,0.60256,0.95592,0.75714,0.97476,0.000183572,0.000183572,0.000183572
317,1908.49,0.54173,0.37684,0.84472,0.92276,0.73626,0.80126,0.59661,0.95593,0.75194,0.97144,0.000181511,0.000181511,0.000181511
318,1914.46,0.53664,0.38578,0.85298,0.93342,0.7356,0.80027,0.59939,0.95625,0.7619,0.96838,0.000179449,0.000179449,0.000179449
319,1919.66,0.53027,0.37824,0.84394,0.93517,0.73471,0.80623,0.60022,0.95364,0.76202,0.96663,0.000177387,0.000177387,0.000177387
320,1924.77,0.52935,0.36764,0.83851,0.82675,0.76633,0.78969,0.58947,0.96494,0.76015,0.9744,0.000175326,0.000175326,0.000175326
321,1929.88,0.54905,0.3841,0.83766,0.79645,0.78557,0.79137,0.58906,0.95951,0.75832,0.97067,0.000173264,0.000173264,0.000173264
322,1935.12,0.52322,0.37236,0.83512,0.80458,0.76994,0.78753,0.58934,0.94981,0.76611,0.96561,0.000171202,0.000171202,0.000171202
323,1941.24,0.51931,0.37505,0.83713,0.82757,0.76058,0.7904,0.59118,0.96936,0.762,0.98137,0.000169141,0.000169141,0.000169141
324,1946.8,0.53085,0.36509,0.83915,0.92044,0.73113,0.80474,0.60471,0.95237,0.74419,0.97558,0.000167079,0.000167079,0.000167079
325,1951.93,0.55583,0.38269,0.84322,0.89367,0.74681,0.80235,0.60653,0.94825,0.73434,0.97049,0.000165017,0.000165017,0.000165017
326,1956.92,0.52549,0.36613,0.8361,0.88753,0.73357,0.80034,0.59639,0.9526,0.74016,0.97472,0.000162956,0.000162956,0.000162956
327,1962.03,0.52193,0.38213,0.83463,0.90748,0.72596,0.80081,0.60051,0.95906,0.75139,0.97864,0.000160894,0.000160894,0.000160894
328,1967.35,0.5161,0.35856,0.82479,0.91867,0.7127,0.80427,0.60669,0.95629,0.76131,0.97937,0.000158832,0.000158832,0.000158832
329,1973.31,0.52557,0.37463,0.83216,0.93307,0.71866,0.80904,0.60142,0.95082,0.74409,0.97595,0.000156771,0.000156771,0.000156771
330,1978.93,0.51156,0.35488,0.83471,0.89277,0.73978,0.80938,0.60389,0.96036,0.75915,0.98028,0.000154709,0.000154709,0.000154709
331,1984.48,0.54392,0.37705,0.84725,0.94461,0.70558,0.80654,0.6009,0.9536,0.77307,0.97352,0.000152647,0.000152647,0.000152647
332,1990.3,0.55202,0.37519,0.84367,0.93448,0.71549,0.80542,0.59604,0.96161,0.76541,0.97882,0.000150586,0.000150586,0.000150586
333,1996.04,0.53061,0.37012,0.83188,0.93624,0.71686,0.80639,0.60232,0.96059,0.75818,0.97123,0.000148524,0.000148524,0.000148524
334,2001.87,0.53522,0.37611,0.83011,0.92321,0.72569,0.80653,0.59676,0.96573,0.75766,0.9735,0.000146462,0.000146462,0.000146462
335,2008.16,0.54501,0.37741,0.83723,0.90875,0.73608,0.80515,0.60416,0.97117,0.75332,0.97788,0.000144401,0.000144401,0.000144401
336,2013.44,0.53029,0.37163,0.83465,0.91574,0.72984,0.80637,0.60124,0.97253,0.76489,0.98241,0.000142339,0.000142339,0.000142339
337,2018.6,0.52044,0.35578,0.83785,0.91263,0.7398,0.80722,0.60454,0.97992,0.76978,0.98433,0.000140277,0.000140277,0.000140277
338,2023.7,0.53385,0.36741,0.83593,0.92709,0.73039,0.80593,0.60371,0.97154,0.78121,0.98126,0.000138216,0.000138216,0.000138216
339,2028.63,0.54307,0.37736,0.83302,0.94391,0.72824,0.80435,0.60061,0.97376,0.77613,0.9835,0.000136154,0.000136154,0.000136154
340,2033.93,0.52371,0.36882,0.83512,0.94631,0.72478,0.80672,0.60142,0.96889,0.77011,0.9797,0.000134092,0.000134092,0.000134092
341,2040.87,0.52628,0.37184,0.83801,0.85011,0.74003,0.7959,0.58752,0.9809,0.78127,0.99134,0.000132031,0.000132031,0.000132031
342,2046.2,0.51096,0.358,0.83533,0.94746,0.7151,0.8065,0.60363,0.97902,0.77369,0.99206,0.000129969,0.000129969,0.000129969
343,2051.74,0.51511,0.36106,0.82928,0.90641,0.72902,0.80521,0.60092,0.97753,0.77811,0.98553,0.000127907,0.000127907,0.000127907
344,2057.16,0.51772,0.36624,0.8363,0.9172,0.73483,0.80435,0.59822,0.97866,0.77727,0.98584,0.000125845,0.000125845,0.000125845
345,2062.65,0.52689,0.37166,0.84806,0.89503,0.73631,0.8021,0.5982,0.9899,0.76849,0.9917,0.000123784,0.000123784,0.000123784
346,2068.17,0.51382,0.36211,0.8313,0.93651,0.72178,0.80512,0.5961,0.97747,0.76793,0.98536,0.000121722,0.000121722,0.000121722
347,2074.68,0.54948,0.38507,0.8413,0.90844,0.73703,0.80758,0.60018,0.98141,0.76512,0.98457,0.00011966,0.00011966,0.00011966
348,2080.83,0.51415,0.36353,0.833,0.90919,0.73355,0.80681,0.59974,0.98484,0.76312,0.98294,0.000117599,0.000117599,0.000117599
349,2087.14,0.5083,0.35517,0.82624,0.90706,0.73588,0.80437,0.6,0.97635,0.75232,0.97802,0.000115537,0.000115537,0.000115537
350,2093.36,0.53419,0.37568,0.83655,0.90343,0.74525,0.8047,0.59961,0.97773,0.74733,0.97984,0.000113475,0.000113475,0.000113475
351,2099.19,0.52592,0.37331,0.84249,0.91013,0.75109,0.81137,0.60218,0.97262,0.72824,0.97454,0.000111414,0.000111414,0.000111414
352,2105.84,0.53131,0.3676,0.83744,0.91056,0.74645,0.815,0.60049,0.96242,0.7158,0.97132,0.000109352,0.000109352,0.000109352
353,2111.59,0.51584,0.36213,0.8359,0.91825,0.74026,0.81414,0.60624,0.96408,0.72493,0.9712,0.00010729,0.00010729,0.00010729
354,2117.99,0.50507,0.36064,0.8322,0.87574,0.75905,0.81229,0.60649,0.9596,0.71821,0.96905,0.000105229,0.000105229,0.000105229
355,2124.41,0.5095,0.35948,0.83423,0.91006,0.74137,0.81035,0.60458,0.96728,0.72064,0.97543,0.000103167,0.000103167,0.000103167
356,2130.7,0.51053,0.35619,0.83417,0.90851,0.73946,0.80947,0.60445,0.96375,0.71848,0.9721,0.000101105,0.000101105,0.000101105
357,2137.56,0.51864,0.36644,0.83882,0.89833,0.74306,0.80917,0.59946,0.96271,0.7196,0.96849,9.90437e-05,9.90437e-05,9.90437e-05
358,2143.57,0.51205,0.35545,0.82556,0.91233,0.73942,0.80794,0.60325,0.95578,0.73309,0.96463,9.6982e-05,9.6982e-05,9.6982e-05
359,2149.01,0.50397,0.3507,0.83681,0.91297,0.74973,0.80979,0.60343,0.95316,0.73225,0.96311,9.49203e-05,9.49203e-05,9.49203e-05
360,2154.64,0.53012,0.37734,0.84518,0.9056,0.74819,0.81061,0.59927,0.95875,0.73597,0.9645,9.28587e-05,9.28587e-05,9.28587e-05
361,2160.2,0.5077,0.36735,0.84268,0.90722,0.75118,0.81145,0.60132,0.96226,0.72217,0.96864,9.0797e-05,9.0797e-05,9.0797e-05
362,2166.74,0.509,0.35606,0.83469,0.91784,0.73902,0.81106,0.59706,0.96652,0.71716,0.97238,8.87353e-05,8.87353e-05,8.87353e-05
