epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,760.04,0.66764,0.45188,0.85079,0.93058,0.84756,0.90035,0.66447,0.92736,0.63296,0.95514,0.000443733,0.000443733,0.000443733
184,764.168,0.62683,0.4185,0.84127,0.94038,0.83782,0.89354,0.65977,0.93464,0.66276,0.94942,0.000440067,0.000440067,0.000440067
185,768.476,0.6151,0.42125,0.84792,0.91569,0.84747,0.88515,0.66044,0.93127,0.69053,0.94678,0.000436401,0.000436401,0.000436401
186,772.758,0.62082,0.42658,0.85686,0.93398,0.81624,0.88245,0.65243,0.9346,0.67933,0.94688,0.000432734,0.000432734,0.000432734
187,776.865,0.67603,0.45674,0.85607,0.9129,0.83109,0.88893,0.65812,0.9487,0.67566,0.95259,0.000429068,0.000429068,0.000429068
188,781.566,0.6186,0.43226,0.83881,0.92904,0.81959,0.88865,0.6577,0.94268,0.66279,0.94946,0.000425402,0.000425402,0.000425402
189,785.794,0.62951,0.44232,0.8471,0.90942,0.825,0.87782,0.64257,0.93834,0.66465,0.95132,0.000421736,0.000421736,0.000421736
190,789.729,0.63661,0.43831,0.8427,0.92548,0.81922,0.87762,0.65289,0.93293,0.65664,0.95486,0.000418069,0.000418069,0.000418069
191,793.733,0.62558,0.438,0.85167,0.90722,0.85275,0.8866,0.66089,0.9258,0.63373,0.95487,0.000414403,0.000414403,0.000414403
192,797.971,0.6085,0.42866,0.84608,0.92797,0.84144,0.89477,0.66863,0.93438,0.62596,0.95729,0.000410737,0.000410737,0.000410737
193,801.861,0.56882,0.40763,0.83491,0.92504,0.84674,0.89918,0.67112,0.92543,0.61828,0.95396,0.00040707,0.00040707,0.00040707
194,805.73,0.60431,0.41682,0.84427,0.9365,0.85442,0.90025,0.66737,0.91401,0.61066,0.94967,0.000403404,0.000403404,0.000403404
195,809.642,0.64181,0.45011,0.85293,0.94163,0.83612,0.89782,0.67671,0.90416,0.61236,0.94996,0.000399738,0.000399738,0.000399738
196,813.777,0.62842,0.43522,0.85191,0.94165,0.83221,0.89346,0.67418,0.89636,0.61692,0.94161,0.000396071,0.000396071,0.000396071
197,818.455,0.63851,0.44143,0.85382,0.91858,0.83405,0.89755,0.66251,0.92599,0.61906,0.95121,0.000392405,0.000392405,0.000392405
198,822.956,0.64057,0.43899,0.85351,0.9391,0.83437,0.89764,0.66969,0.93648,0.61949,0.96175,0.000388739,0.000388739,0.000388739
199,827.045,0.61925,0.41647,0.84208,0.92255,0.83584,0.89361,0.66807,0.92537,0.63725,0.96009,0.000385073,0.000385073,0.000385073
200,831.034,0.60589,0.40727,0.84227,0.92452,0.83066,0.89351,0.66928,0.92541,0.65404,0.95692,0.000381406,0.000381406,0.000381406
201,834.893,0.59193,0.40028,0.8433,0.90811,0.848,0.89552,0.66508,0.91593,0.635,0.95459,0.00037774,0.00037774,0.00037774
202,838.923,0.62439,0.42696,0.84858,0.88323,0.84898,0.89901,0.67316,0.92527,0.63002,0.95561,0.000374074,0.000374074,0.000374074
203,843.129,0.5773,0.40994,0.83704,0.88,0.85988,0.89474,0.66755,0.91552,0.64263,0.95026,0.000370407,0.000370407,0.000370407
204,847.031,0.58909,0.40456,0.83577,0.89176,0.83481,0.88893,0.66737,0.91777,0.66224,0.95015,0.000366741,0.000366741,0.000366741
205,851.271,0.57968,0.40533,0.82789,0.88784,0.84525,0.88437,0.66835,0.92278,0.6653,0.94677,0.000363075,0.000363075,0.000363075
206,855.238,0.6074,0.41856,0.84638,0.89959,0.8367,0.88624,0.6653,0.92128,0.66259,0.94411,0.000359409,0.000359409,0.000359409
207,859.246,0.5972,0.40084,0.83486,0.91193,0.84613,0.89013,0.66024,0.92418,0.64606,0.94827,0.000355742,0.000355742,0.000355742
208,863.177,0.59103,0.40373,0.83868,0.89352,0.84603,0.88859,0.6642,0.93027,0.64499,0.95041,0.000352076,0.000352076,0.000352076
209,867.188,0.58509,0.40947,0.84109,0.88426,0.85479,0.89241,0.66246,0.93589,0.65028,0.95204,0.00034841,0.00034841,0.00034841
210,871.103,0.6277,0.42009,0.84544,0.91892,0.82947,0.89581,0.67013,0.92439,0.64137,0.9469,0.000344743,0.000344743,0.000344743
211,874.986,0.59665,0.40912,0.85646,0.92433,0.85064,0.90028,0.67094,0.92224,0.62811,0.95129,0.000341077,0.000341077,0.000341077
212,878.856,0.60526,0.4074,0.83128,0.93088,0.83635,0.89315,0.67408,0.91109,0.62791,0.95321,0.000337411,0.000337411,0.000337411
213,882.811,0.58377,0.40591,0.832,0.90012,0.85811,0.89157,0.66942,0.90911,0.62933,0.95105,0.000333744,0.000333744,0.000333744
214,886.803,0.5954,0.41537,0.84116,0.9135,0.83217,0.88952,0.66787,0.91662,0.6294,0.95067,0.000330078,0.000330078,0.000330078
215,890.694,0.56759,0.3996,0.83873,0.93912,0.81628,0.88932,0.6732,0.91607,0.63965,0.94656,0.000326412,0.000326412,0.000326412
216,894.626,0.60402,0.42281,0.84802,0.92247,0.82978,0.88497,0.66919,0.92611,0.66029,0.95266,0.000322745,0.000322745,0.000322745
217,898.565,0.58007,0.41169,0.84082,0.94116,0.82137,0.88394,0.65448,0.94217,0.65084,0.96067,0.000319079,0.000319079,0.000319079
218,902.481,0.58462,0.3946,0.82886,0.94092,0.82517,0.88695,0.65466,0.94928,0.64746,0.96005,0.000315413,0.000315413,0.000315413
219,906.349,0.58051,0.42109,0.84439,0.94401,0.81905,0.89029,0.66095,0.94685,0.642,0.96206,0.000311747,0.000311747,0.000311747
220,910.182,0.59046,0.42047,0.83469,0.93389,0.84155,0.89779,0.66126,0.93472,0.62596,0.95606,0.00030808,0.00030808,0.00030808
221,914.065,0.54688,0.38218,0.82825,0.8932,0.85884,0.89562,0.66509,0.93831,0.62368,0.95835,0.000304414,0.000304414,0.000304414
222,917.915,0.57673,0.42048,0.83744,0.9207,0.84669,0.89397,0.66344,0.934,0.63783,0.95622,0.000300748,0.000300748,0.000300748
223,921.8,0.58632,0.41712,0.82695,0.93156,0.84623,0.88954,0.66137,0.92811,0.63734,0.95365,0.000297081,0.000297081,0.000297081
224,925.777,0.58836,0.40285,0.84571,0.93358,0.84047,0.88802,0.66545,0.93217,0.63889,0.95407,0.000293415,0.000293415,0.000293415
225,929.684,0.56504,0.3963,0.83255,0.93082,0.83196,0.88721,0.66267,0.92778,0.63886,0.95633,0.000289749,0.000289749,0.000289749
226,933.622,0.58601,0.40541,0.83908,0.9282,0.83716,0.88644,0.66052,0.92393,0.64014,0.95472,0.000286083,0.000286083,0.000286083
227,937.534,0.57958,0.40687,0.83818,0.92515,0.83545,0.8884,0.66405,0.92679,0.62963,0.95375,0.000282416,0.000282416,0.000282416
228,941.669,0.58003,0.40525,0.83206,0.93457,0.83593,0.89008,0.66681,0.92733,0.61707,0.95103,0.00027875,0.00027875,0.00027875
229,945.533,0.57847,0.39786,0.82849,0.94487,0.82375,0.88963,0.67943,0.91472,0.6207,0.95277,0.000275084,0.000275084,0.000275084
230,949.415,0.56847,0.40485,0.83778,0.95107,0.82159,0.88751,0.6737,0.91941,0.62054,0.95291,0.000271417,0.000271417,0.000271417
231,953.395,0.57941,0.40212,0.83712,0.93772,0.82284,0.88826,0.66735,0.9266,0.63086,0.95206,0.000267751,0.000267751,0.000267751
232,957.315,0.58278,0.40168,0.82944,0.91917,0.84778,0.89042,0.66962,0.93203,0.63196,0.95337,0.000264085,0.000264085,0.000264085
233,961.211,0.58808,0.39957,0.83169,0.93729,0.84731,0.89311,0.66773,0.93425,0.64514,0.9516,0.000260418,0.000260418,0.000260418
234,965.196,0.59642,0.40151,0.82884,0.95289,0.82825,0.89656,0.67185,0.93372,0.64311,0.95245,0.000256752,0.000256752,0.000256752
235,969.235,0.56686,0.38768,0.83143,0.95067,0.82944,0.89978,0.67437,0.93374,0.63415,0.95236,0.000253086,0.000253086,0.000253086
236,973.072,0.56517,0.39623,0.83459,0.93761,0.83334,0.90291,0.67976,0.92435,0.62821,0.95074,0.00024942,0.00024942,0.00024942
237,976.94,0.55751,0.37808,0.83414,0.93184,0.84479,0.90469,0.67748,0.91927,0.6159,0.95774,0.000245753,0.000245753,0.000245753
238,980.766,0.60899,0.41036,0.83629,0.92004,0.83796,0.90031,0.6779,0.92578,0.63424,0.96149,0.000242087,0.000242087,0.000242087
239,984.699,0.55921,0.39661,0.83721,0.93229,0.82126,0.89746,0.6784,0.91921,0.63137,0.95861,0.000238421,0.000238421,0.000238421
240,988.561,0.56806,0.38287,0.83761,0.9301,0.81157,0.8921,0.66674,0.92039,0.64282,0.96028,0.000234754,0.000234754,0.000234754
241,992.535,0.55646,0.38881,0.82887,0.93531,0.82359,0.8907,0.67291,0.93074,0.65041,0.96119,0.000231088,0.000231088,0.000231088
242,996.508,0.55823,0.39433,0.82952,0.94917,0.80843,0.8893,0.66614,0.93318,0.64074,0.95794,0.000227422,0.000227422,0.000227422
243,1000.53,0.54271,0.40528,0.84509,0.94103,0.82849,0.89249,0.66696,0.93254,0.63423,0.96066,0.000223755,0.000223755,0.000223755
244,1004.52,0.56527,0.39559,0.83383,0.92002,0.84015,0.89341,0.67162,0.9302,0.63948,0.96414,0.000220089,0.000220089,0.000220089
245,1008.5,0.54659,0.38632,0.83066,0.9331,0.84293,0.89463,0.66882,0.92843,0.65307,0.96761,0.000216423,0.000216423,0.000216423
246,1012.47,0.56081,0.40046,0.82904,0.93472,0.84016,0.89285,0.67064,0.9245,0.64272,0.96576,0.000212757,0.000212757,0.000212757
247,1016.52,0.53413,0.37514,0.82309,0.94104,0.83759,0.89363,0.67047,0.92558,0.63635,0.96911,0.00020909,0.00020909,0.00020909
248,1020.52,0.54114,0.38865,0.82618,0.93375,0.83924,0.8966,0.67432,0.93163,0.63291,0.97164,0.000205424,0.000205424,0.000205424
249,1024.75,0.54819,0.38589,0.81928,0.93968,0.8374,0.89834,0.6756,0.92912,0.63141,0.97089,0.000201758,0.000201758,0.000201758
250,1029.03,0.55256,0.38413,0.83591,0.93989,0.83272,0.89785,0.67344,0.92886,0.63863,0.9678,0.000198091,0.000198091,0.000198091
251,1033.43,0.56037,0.39411,0.83795,0.94421,0.83648,0.89668,0.6667,0.93798,0.64226,0.97061,0.000194425,0.000194425,0.000194425
252,1037.44,0.57614,0.39133,0.83428,0.93746,0.84015,0.89825,0.66309,0.94657,0.63801,0.9734,0.000190759,0.000190759,0.000190759
253,1041.64,0.56244,0.40125,0.8295,0.94341,0.84039,0.89791,0.67106,0.93372,0.63061,0.96873,0.000187092,0.000187092,0.000187092
254,1045.58,0.55063,0.38354,0.82063,0.93591,0.84453,0.9007,0.67484,0.93008,0.6263,0.96816,0.000183426,0.000183426,0.000183426
255,1049.98,0.55699,0.40577,0.83438,0.93311,0.8348,0.90013,0.6759,0.93516,0.6313,0.97104,0.00017976,0.00017976,0.00017976
256,1054.1,0.53632,0.3817,0.83522,0.93397,0.83546,0.89979,0.67684,0.93239,0.64346,0.96978,0.000176094,0.000176094,0.000176094
257,1058.01,0.53056,0.38286,0.84165,0.95749,0.81474,0.89983,0.67984,0.93302,0.63756,0.97079,0.000172427,0.000172427,0.000172427
258,1061.86,0.54239,0.38154,0.82964,0.9226,0.85115,0.9015,0.67726,0.9302,0.62481,0.9717,0.000168761,0.000168761,0.000168761
259,1065.82,0.52781,0.36663,0.83139,0.93169,0.84907,0.90141,0.67536,0.92627,0.61343,0.9707,0.000165095,0.000165095,0.000165095
260,1069.75,0.53495,0.37936,0.83784,0.92847,0.84363,0.90313,0.68021,0.91893,0.61316,0.95792,0.000161428,0.000161428,0.000161428
261,1073.68,0.56579,0.39585,0.82219,0.94931,0.83188,0.90161,0.67552,0.9205,0.6196,0.95752,0.000157762,0.000157762,0.000157762
262,1077.68,0.53554,0.37033,0.83197,0.95512,0.82541,0.90392,0.67898,0.91568,0.6146,0.95458,0.000154096,0.000154096,0.000154096
263,1081.77,0.5415,0.3862,0.8208,0.93035,0.84807,0.90497,0.67805,0.91896,0.60938,0.95642,0.000150429,0.000150429,0.000150429
264,1085.96,0.5382,0.38176,0.83189,0.92036,0.85693,0.90455,0.68096,0.92247,0.60635,0.9575,0.000146763,0.000146763,0.000146763
265,1089.88,0.53014,0.36932,0.82306,0.92678,0.86104,0.90412,0.67295,0.92329,0.60871,0.95654,0.000143097,0.000143097,0.000143097
266,1094.26,0.54314,0.38066,0.83853,0.92155,0.86583,0.90333,0.66948,0.9264,0.61139,0.95873,0.000139431,0.000139431,0.000139431
267,1098.6,0.53883,0.36761,0.82461,0.93898,0.86083,0.90255,0.66771,0.93047,0.61769,0.95968,0.000135764,0.000135764,0.000135764
268,1103.67,0.56023,0.37803,0.84071,0.93366,0.85024,0.89934,0.66815,0.93416,0.62257,0.95914,0.000132098,0.000132098,0.000132098
269,1107.73,0.52392,0.37581,0.81846,0.92655,0.85438,0.89897,0.66779,0.93136,0.62014,0.95631,0.000128432,0.000128432,0.000128432
270,1111.77,0.53422,0.3711,0.83557,0.92371,0.85453,0.89979,0.67295,0.92868,0.61628,0.95704,0.000124765,0.000124765,0.000124765
271,1115.83,0.54258,0.38147,0.83069,0.92602,0.85987,0.9006,0.67468,0.92954,0.61731,0.96141,0.000121099,0.000121099,0.000121099
272,1120,0.53413,0.36541,0.83516,0.9148,0.85842,0.90135,0.67393,0.9334,0.6143,0.96359,0.000117433,0.000117433,0.000117433
273,1124.11,0.52695,0.36783,0.84225,0.9291,0.8417,0.9007,0.67723,0.93385,0.61784,0.96438,0.000113766,0.000113766,0.000113766
274,1128.07,0.5276,0.37639,0.82383,0.92766,0.84615,0.90031,0.67296,0.92711,0.62359,0.95801,0.0001101,0.0001101,0.0001101
275,1132.12,0.54697,0.37837,0.81909,0.92875,0.84486,0.90109,0.67465,0.93411,0.62318,0.95935,0.000106434,0.000106434,0.000106434
276,1136.39,0.54382,0.37324,0.83851,0.92952,0.8553,0.90264,0.67066,0.93449,0.62228,0.95932,0.000102768,0.000102768,0.000102768
277,1140.65,0.55014,0.37638,0.82942,0.93334,0.86288,0.90406,0.67597,0.93442,0.613,0.96194,9.91012e-05,9.91012e-05,9.91012e-05
278,1144.71,0.53528,0.36919,0.82913,0.93163,0.86883,0.90462,0.67745,0.93577,0.60779,0.96694,9.54349e-05,9.54349e-05,9.54349e-05
279,1148.8,0.5319,0.37554,0.83222,0.93356,0.86725,0.90341,0.67595,0.9283,0.60621,0.96081,9.17686e-05,9.17686e-05,9.17686e-05
280,1152.86,0.51835,0.37316,0.83183,0.93944,0.85705,0.90258,0.67975,0.92482,0.60672,0.95956,8.81023e-05,8.81023e-05,8.81023e-05
281,1156.83,0.53616,0.37427,0.8259,0.94466,0.85526,0.9034,0.68099,0.92641,0.60396,0.9605,8.4436e-05,8.4436e-05,8.4436e-05
282,1161.08,0.54473,0.38022,0.83054,0.94845,0.8429,0.90107,0.67669,0.92818,0.61197,0.96409,8.07697e-05,8.07697e-05,8.07697e-05
283,1165.74,0.52903,0.36665,0.82419,0.94841,0.84616,0.90325,0.6797,0.92779,0.61473,0.96422,7.71034e-05,7.71034e-05,7.71034e-05
284,1169.86,0.50979,0.37223,0.82321,0.95129,0.85658,0.90501,0.67712,0.93208,0.61011,0.96545,7.34371e-05,7.34371e-05,7.34371e-05
285,1174.07,0.54306,0.3733,0.82347,0.94821,0.85615,0.90496,0.67104,0.93289,0.61383,0.96492,6.97708e-05,6.97708e-05,6.97708e-05
286,1178.33,0.51335,0.36059,0.8171,0.94822,0.85445,0.90465,0.67487,0.92721,0.60913,0.96228,6.61045e-05,6.61045e-05,6.61045e-05
287,1182.51,0.51833,0.36147,0.82335,0.93448,0.84755,0.90457,0.67733,0.91848,0.60792,0.95453,6.24382e-05,6.24382e-05,6.24382e-05
288,1186.37,0.51281,0.36897,0.82497,0.94393,0.85393,0.90657,0.67948,0.91703,0.60534,0.95163,5.87719e-05,5.87719e-05,5.87719e-05
289,1190.29,0.51464,0.36493,0.81797,0.94116,0.84992,0.90544,0.68031,0.91836,0.60054,0.95076,5.51056e-05,5.51056e-05,5.51056e-05
290,1194.19,0.50236,0.36021,0.82201,0.93467,0.85427,0.90498,0.67933,0.91987,0.60431,0.95089,5.14393e-05,5.14393e-05,5.14393e-05
291,1198.67,0.49109,0.3417,0.80053,0.9289,0.86353,0.90405,0.67776,0.92873,0.60498,0.96031,4.7773e-05,4.7773e-05,4.7773e-05
292,1202.5,0.47706,0.33735,0.80033,0.93118,0.86202,0.90299,0.67528,0.93255,0.60889,0.96236,4.41067e-05,4.41067e-05,4.41067e-05
293,1206.27,0.47966,0.3388,0.81082,0.93068,0.86162,0.90141,0.67096,0.93448,0.60893,0.96386,4.04404e-05,4.04404e-05,4.04404e-05
294,1209.94,0.47913,0.33213,0.80446,0.92955,0.86495,0.90167,0.66731,0.93985,0.6107,0.96641,3.67741e-05,3.67741e-05,3.67741e-05
295,1213.63,0.50353,0.34907,0.80842,0.92838,0.86188,0.90051,0.66883,0.94153,0.61019,0.96791,3.31078e-05,3.31078e-05,3.31078e-05
296,1217.38,0.48658,0.33543,0.79801,0.92898,0.86211,0.89995,0.66871,0.94176,0.60841,0.96759,2.94415e-05,2.94415e-05,2.94415e-05
297,1221.18,0.47855,0.33317,0.8205,0.92886,0.86173,0.8999,0.66607,0.94287,0.60968,0.96744,2.57752e-05,2.57752e-05,2.57752e-05
298,1224.85,0.48578,0.33602,0.80145,0.93359,0.86365,0.9001,0.66539,0.94568,0.60611,0.96773,2.21089e-05,2.21089e-05,2.21089e-05
299,1228.51,0.50779,0.33834,0.81332,0.93274,0.86002,0.89914,0.66349,0.94545,0.60882,0.96801,1.84426e-05,1.84426e-05,1.84426e-05
300,1232.21,0.48107,0.33418,0.80376,0.93374,0.85943,0.89918,0.66318,0.94292,0.60663,0.96789,1.47763e-05,1.47763e-05,1.47763e-05
